DATE,MATRIX,STATE,INSTRUMENT,CAS NUMBER,SUBSTANCE,RESULTS,UNIT,INTERVAL
June 03 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,vvbcvcvbc,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,12.2,ug/m3,1-Hour Avg
June 03 2010,Air,,EBAM,N/A,PM10,36.8,ug/m3,1-Hour Avg
June 03 2010,Air,,MultiRae,N/A,VOC,3.5,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,12.2,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,H2S,0.1,ppm,1-Hour Avg
June 03 2010,Air,Florida,DataRam,N/A,PM10,40,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,VOC,3.5,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,86.2,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,17.9,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,35,ug/m3,1-Hour Avg
June 03 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,0.3,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,Mississippi,,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Florida,AreaRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,,EBAM,N/A,PM10,28.5,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,13.6,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,25,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,17.7,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,19.6,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,27.4,ug/m3,1-Hour Avg
June 03 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,27.4,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,H2S,0.2,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,1.5,ppm,1-Hour Avg
June 03 2010,Air,Florida,DataRam,N/A,PM10,45.6,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,Florida,AreaRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,16.9,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,16.9,ug/m3,1-Hour Avg
June 03 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,9.4,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,49.9,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,13.9,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,Florida,DataRam,N/A,PM10,40.9,ug/m3,1-Hour Avg
June 03 2010,Air,,EBAM,N/A,PM10,18.2,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,12.7,ug/m3,1-Hour Avg
June 03 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Florida,AreaRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,20.1,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,27.7,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,34.2,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,H2S,0.1,ppm,1-Hour Avg
June 01 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,Florida,DataRam,N/A,PM10,48.4,ug/m3,1-Hour Avg
June 03 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,,EBAM,N/A,PM10,15.8,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,VOC,0.2,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,11.5,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,19.6,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,20.1,ug/m3,1-Hour Avg
June 03 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,8.2,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,10.4,ug/m3,1-Hour Avg
June 03 2010,Air,,MultiRae,N/A,H2S,0.1,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,10,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,1.1,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,10.3,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,10.8,ug/m3,1-Hour Avg
June 03 2010,Air,Florida,DataRam,N/A,PM10,34.8,ug/m3,1-Hour Avg
June 03 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,,EBAM,N/A,PM10,28.5,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,10,ug/m3,1-Hour Avg
June 03 2010,Air,Florida,AreaRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,,MultiRae,N/A,VOC,1.1,ppm,1-Hour Avg
June 03 2010,Air,,MultiRae,N/A,VOC,0.9,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,56.1,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,28.6,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,33.6,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,,EBAM,N/A,PM10,32.8,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,28.6,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,0.9,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,23.5,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,81.9,ug/m3,1-Hour Avg
June 03 2010,Air,,EBAM,N/A,PM10,34.5,ug/m3,1-Hour Avg
June 03 2010,Air,,MultiRae,N/A,VOC,0.7,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,12.7,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,47.4,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,VOC,1.2,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,52.6,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,41.9,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,41.9,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,23.7,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,18.6,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,24.3,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,0.3,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,,EBAM,N/A,PM10,19.4,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,35.1,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,23.7,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,VOC,1.5,ppm,1-Hour Avg
June 03 2010,cvvcvbcbcvbvb,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,,MultiRae,N/A,VOC,0.6,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,39.3,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,VOC,1.6,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,17.7,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,0.1,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,16.5,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,18.6,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,18.6,ug/m3,1-Hour Avg
June 03 2010,Air,,MultiRae,N/A,VOC,0.5,ppm,1-Hour Avg
June 03 2010,Air,,EBAM,N/A,PM10,17.3,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,21.8,ug/m3,1-Hour Avg
June 03 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,25.6,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,VOC,1.6,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,14.6,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,0.1,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,21.8,ug/m3,1-Hour Avg
June 03 2010,Air,,EBAM,N/A,PM10,15,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,55.4,ug/m3,1-Hour Avg
June 03 2010,Air,,MultiRae,N/A,VOC,0.5,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,0.1,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,25,ug/m3,1-Hour Avg
June 03 2010,Air,,EBAM,N/A,PM10,18,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,,MultiRae,N/A,VOC,0.5,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,15,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,36.6,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,VOC,1.6,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,25,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,37.3,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,H2S,0.1,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,74.9,ug/m3,1-Hour Avg
June 03 2010,Air,,EBAM,N/A,PM10,27.4,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,,MultiRae,N/A,VOC,0.5,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,19.6,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,VOC,1.6,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,77.1,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,12.5,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,37.1,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,37.1,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,H2S,0.1,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,48.1,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,37.3,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,,MultiRae,N/A,VOC,0.5,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,7.7,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,53,ug/m3,1-Hour Avg
June 03 2010,c,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,VOC,1.5,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,20.7,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,,EBAM,N/A,PM10,39.3,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,37.3,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,H2S,0.1,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,H2S,0.1,ppm,1-Hour Avg
June 03 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,10,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,15.8,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,VOC,1.4,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,67.4,ug/m3,1-Hour Avg
June 03 2010,Air,,MultiRae,N/A,VOC,0.6,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,cvvbcvbcvbcb,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,H2S,0.2,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,33.9,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,57.8,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,33.9,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,,EBAM,N/A,PM10,32.9,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,41.3,ug/m3,1-Hour Avg
June 03 2010,Air,,EBAM,N/A,PM10,82.1,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,3.5,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,16.7,ug/m3,1-Hour Avg
June 03 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,VOC,1.8,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,14.6,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,H2S,0.2,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,VOC,0.2,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,47.4,ug/m3,1-Hour Avg
June 03 2010,Air,,MultiRae,N/A,H2S,0.1,ppm,1-Hour Avg
June 03 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 03 2010,Air,Louisiana,EBAM,N/A,PM10,41.3,ug/m3,1-Hour Avg
June 03 2010,Air,Louisiana,MultiRae,N/A,H2S,0.1,ppm,1-Hour Avg
June 02 2010,Air,,EBAM,N/A,PM10,72.8,ug/m3,1-Hour Avg
June 02 2010,Air,Louisiana,MultiRae,N/A,VOC,0.2,ppm,1-Hour Avg
June 02 2010,Air,Louisiana,EBAM,N/A,PM10,51.5,ug/m3,1-Hour Avg
June 02 2010,Air,Louisiana,EBAM,N/A,PM10,17.2,ug/m3,1-Hour Avg
June 02 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 02 2010,Air,Louisiana,EBAM,N/A,PM10,16.7,ug/m3,1-Hour Avg
June 02 2010,Air,Louisiana,EBAM,N/A,PM10,73.4,ug/m3,1-Hour Avg
June 02 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 02 2010,Air,Louisiana,EBAM,N/A,PM10,18.4,ug/m3,1-Hour Avg
June 02 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 02 2010,vcvbvcv,Louisiana,MultiRae,N/A,H2S,0.1,ppm,1-Hour Avg
June 02 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 02 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 02 2010,Air,Louisiana,EBAM,N/A,PM10,16.7,ug/m3,1-Hour Avg
June 02 2010,Air,,MultiRae,N/A,H2S,0.1,ppm,1-Hour Avg
June 02 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 02 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 02 2010,Air,Louisiana,EBAM,N/A,PM10,21.4,ug/m3,1-Hour Avg
June 02 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 02 2010,Air,,EBAM,N/A,PM10,50.5,ug/m3,1-Hour Avg
June 02 2010,Air,Louisiana,EBAM,N/A,PM10,51.8,ug/m3,1-Hour Avg
June 02 2010,Air,Louisiana,EBAM,N/A,PM10,85.6,ug/m3,1-Hour Avg
June 02 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 02 2010,Air,Louisiana,EBAM,N/A,PM10,7.6,ug/m3,1-Hour Avg
June 02 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 02 2010,Air,,MultiRae,N/A,H2S,0.1,ppm,1-Hour Avg
June 02 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 02 2010,Air,Louisiana,EBAM,N/A,PM10,51.8,ug/m3,1-Hour Avg
June 02 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 02 2010,Air,Louisiana,EBAM,N/A,PM10,60.6,ug/m3,1-Hour Avg
June 02 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 02 2010,Air,Louisiana,EBAM,N/A,PM10,21,ug/m3,1-Hour Avg
June 02 2010,Air,Louisiana,EBAM,N/A,PM10,15,ug/m3,1-Hour Avg
June 02 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 02 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 02 2010,Air,,EBAM,N/A,PM10,25,ug/m3,1-Hour Avg
June 02 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 02 2010,Air,Louisiana,EBAM,N/A,PM10,7.4,ug/m3,1-Hour Avg
June 02 2010,Air,mumbai,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 02 2010,Air,mumbai,MultiRae,N/A,H2S,0.1,ppm,1-Hour Avg
June 02 2010,Air,mumbai,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 02 2010,Air,,MultiRae,N/A,H2S,0.1,ppm,1-Hour Avg
